Symbol,Company,지배주주지분(천원),매출액(직전4분기)(천원),지배주주순이익(직전4분기)(천원),총자본(천원),매출액(직전4분기)(천원),당기순이익(직전4분기)(천원)
A311390,네오크레마,"65,604,288","24,285,730","-6,979,029","65,702,332","24,263,722","-11,911,148"
A009320,대우부품,"27,215,533",,,"27,245,661","114,600,099","-1,274,727"
A134580,탑코미디어,"36,358,361","20,644,045","-12,498,418","37,495,448","14,848,907","-10,596,667"
A128540,에코캡,"87,008,273","130,714,166","-2,960,767","75,384,279","98,699,773","-9,182,397"
A043340,에쎈테크,,,,"27,353,972","46,764,075","-8,807,906"
A007530,와이엠,"44,920,201","168,291,324","1,720,106","42,064,802","164,862,559","1,882,413"
A263770,유에스티,,,,"77,571,747","92,645,849","9,306,090"
A023350,한국종합기술,"156,675,442",,,"156,675,442","395,554,792","13,030,330"
A127120,디엔에이링크,"25,931,616","21,045,536","-4,294,510","23,651,221","16,148,168","-6,156,684"
A099520,ITX-AI,"25,818,335","14,910,848","-5,565,124","25,912,264","15,199,076","-5,627,845"
A022220,TKG애강,,,,"100,567,070","76,388,525","4,401,280"
A129920,대성하이텍,"72,495,613","90,079,468","-9,965,258","80,980,990","84,308,559","-7,601,144"
A089530,에이티세미콘,"63,760,149","12,587,432","-25,314,124","63,760,149","12,587,432","-25,464,740"
A239340,이스트에이드,"25,263,007","13,731,698","-6,455,102","22,235,581","8,637,334","-8,397,885"
A014570,고려제약,,,,"78,801,885","80,541,413","-5,315,316"
A003080,성보화학,"136,405,327","61,347,903","723,819","137,228,144","61,392,760","1,912,948"
A073110,엘엠에스,"86,615,599","81,857,954","-6,825,266","90,068,099","60,610,462","574,710"
A026940,부국철강,,,,"131,376,908","182,664,288","2,815,089"
A245620,EDGC,"40,981,058","73,965,879","-39,883,756","50,098,794","48,672,636","-31,831,482"
A405000,플라즈맵,"4,693,178","15,288,673","-15,841,052","5,062,591","15,288,673","-18,049,061"
A096690,에이루트,"140,396,334","75,739,903","-34,502,679","110,214,389","56,189,082","-48,966,347"
A024830,세원물산,,,,"357,824,951","185,153,485","11,659,282"
A062860,티엘아이,,,,"52,539,988","12,170,088","-9,891,491"
A042040,케이피엠테크,"108,311,929","42,795,664","-12,805,483","116,326,110","34,128,501","7,430,044"
A273060,와이즈버즈,"44,673,124",,,"44,114,352","13,791,429","916,279"
A038060,루멘스,"101,150,568","166,579,558","3,467,108","93,741,518","87,415,201","2,403,782"
A419120,산돌,"53,098,939","14,363,007","2,731,773","52,645,701","13,231,534","2,564,410"
A004440,삼일씨엔에스,"269,468,927","211,758,579","1,361,436","265,414,562","192,880,659","-1,663,284"
A008420,문배철강,,,,"186,912,185","150,520,336","15,381,018"
A318000,KBG,,,,"42,387,774","22,382,158","5,005,132"
A020760,일진디스플,"30,699,851","67,036,529","-5,506,406","28,860,270","20,736,344","-12,179,186"
A376980,원티드랩,"35,233,925","37,629,003","264,109","35,233,925","37,415,603","264,109"
A053160,프리엠스,"59,593,749","21,556,784","-639,390","59,218,271","21,481,667","-681,081"
A290380,대유,,,,"85,698,645","31,733,951","-21,087,972"
A051630,진양화학,,,,"31,775,340","28,047,924","-2,826,374"
A134790,시디즈,"65,837,046","197,490,566","2,780,574","65,842,795","195,459,717","3,207,809"
A023770,플레이위드,,,,"27,969,578","39,279,656","-2,174,237"
A016600,큐캐피탈,,,,"135,575,956","26,017,658","7,639,060"
A348080,큐라티스,,,,"34,167,612","722,154","-15,009,738"
A214610,미코바이오메드,"30,798,761","6,317,227","-26,813,692","33,861,998","5,233,205","-25,692,348"
A004920,씨아이테크,"53,743,013","52,142,286","-6,190,245","45,996,362","18,274,790","-5,693,968"
A002880,대유에이텍,"45,253,844","572,449,559","-84,673,534","43,749,113","572,503,843","-84,399,773"
A008370,원풍,"89,454,277","79,785,310","6,950,670","87,496,386","79,785,310","8,660,720"
A005670,푸드웰,"93,303,502","240,709,209","4,518,125","73,835,885","82,512,779","863,354"
A195500,마니커에프앤지,,,,"67,411,586","103,148,982","3,491,741"
A389030,지니너스,"31,641,907",,,"31,641,907","6,831,401","-10,134,821"
A285800,진영,,,,"41,077,039","31,940,784","-1,699,936"
A007720,대명소노시즌,"114,251,691","149,572,147","-1,234,667","113,581,881","148,692,758","-2,167,562"
A025530,SJM홀딩스,"156,614,280","206,129,909","8,662,326","156,614,280","11,298,434","8,662,450"
A299170,더블유에스아이,"40,682,620","31,422,299","2,267,419","40,768,794","31,437,299","2,312,423"
A222110,팬젠,,,,"16,630,206","10,056,765","-3,129,362"
A037030,파워넷,"100,896,927","194,600,451","8,788,175","105,052,319","194,600,451","10,239,276"
A006980,우성,"179,256,886","630,290,603","10,222,358","155,900,043","46,246,131","547,698"
A263920,휴엠앤씨,"41,812,122",,,"38,977,974","48,514,784","8,372,485"
A039010,현대에이치티,,,,"89,460,224","144,383,074","570,666"
A091090,세원이앤씨,"181,822,936","114,420,929","-48,542,732","181,657,990","114,282,508","-48,481,371"
A217480,에스디생명공학,"42,361,151","38,068,779","3,647,264","37,657,595","28,680,137","-3,147,652"
A056700,신화인터텍,"92,031,585","194,265,074","-10,669,732","89,708,094","185,238,139","-10,162,316"
A046970,우리로,"44,442,925","44,328,538","-4,998,179","44,621,446","36,089,381","-5,409,961"
A068330,일신바이오,,,,"57,343,720","13,764,266","5,661,123"
A003310,대주산업,"77,155,963","103,475,741","10,710,617","76,120,679","103,431,501","10,088,368"
A099390,브레인즈컴퍼니,"46,077,117","26,912,252","5,139,974","46,501,045","21,321,064","5,213,572"
A241820,피씨엘,"40,691,601","8,096,476","-16,697,782","42,225,995","8,096,476","-15,805,261"
A139670,키네마스터,"18,530,843","15,346,217","2,807,602","18,083,861","15,340,326","2,674,484"
A032980,바이온,"20,056,622","9,856,821","-5,908,323","20,111,726","7,101,436","-6,101,395"
A007610,선도전기,"29,251,987","38,607,206","-5,349,684","25,398,815","35,973,634","-674,913"
A279600,미디어젠,,,,"9,125,066","11,254,490","-5,099,181"
A013720,CBI,"45,286,219","28,993,168","-17,506,084","47,963,487","20,411,638","-15,653,780"
A101390,아이엠,"21,828,997","128,612,785","-26,959,596","16,003,120","42,787,267","-27,865,238"
A080010,이상네트웍스,"121,452,763","84,183,192","7,986,858","88,623,044","30,440,280","5,374,992"
A123700,SJM,"194,712,709","201,981,708","16,384,122","165,047,798","79,802,253","15,318,634"
A298060,에스씨엠생명과학,,,,"17,354,553","825,725","-21,574,409"
A137080,나래나노텍,"89,791,711","38,271,293","-15,871,575","90,400,889","41,304,802","-15,031,930"
A033560,블루콤,"158,285,518","29,689,984","-1,896,314","158,647,215","29,689,984","-2,039,504"
A060540,에스에이티,"100,275,076","152,219,249","1,901,959","86,705,292","21,169,906","6,669,310"
A021880,메이슨캐피탈,,,,,,
A033200,모아텍,,,,,,
A148930,에이치와이티씨,"60,103,895","37,829,652","3,921,730","58,379,889","30,100,372","2,351,988"
A009410,태영건설,"-580,436,370","3,367,932,843","-1,623,975,547","-627,279,592","3,254,751,783","-1,622,251,489"
A081580,성우전자,"105,148,383","139,591,599","-1,405,339","81,916,172","14,328,366","6,673,959"
A053590,한국테크놀로지,,,,"-6,521,291",0,"-26,218,024"
A221980,케이디켐,"99,552,385","61,096,656","5,731,507","89,936,601","60,845,116","8,576,513"
A198080,엔피디,"98,012,114","253,279,846","8,164,863","100,294,235","134,974,568","7,487,617"
A005360,모나미,"95,309,115","140,294,864","-7,192,498","73,942,947","100,843,363","-3,968,625"
A434480,모니터랩,"35,367,000","14,605,342","-1,131,794","35,367,785","14,404,133","-1,131,138"
A377220,프롬바이오,"70,462,686","70,631,979","-14,623,891","73,784,371","54,254,803","-13,856,384"
A352770,클리노믹스,"40,490,358","9,969,809","-39,751,827","42,337,623","3,507,174","-17,014,304"
A200780,비씨월드제약,"79,550,855","72,195,005","859,420","81,317,482","65,964,289","553,077"
A126640,화신정공,,,,"113,036,049","354,639,829","9,215,186"
A050860,아세아텍,,,,"129,621,513","127,697,182","10,420,457"
A096610,알에프세미,"15,174,185","26,716,009","-42,922,810","14,276,237","24,376,519","-43,720,014"
A052300,씨티프라퍼티,"198,026,645","10,986,459","-17,920,591","198,709,070","10,986,459","-42,389,165"
A012160,영흥,"196,002,832","501,873,807","-2,525,067","211,565,182","195,699,189","-2,525,067"
A037760,쎄니트,"91,201,443","139,373,451","2,215,702","63,494,138","75,834,022","-2,536,265"
A036170,클라우드에어,,,,"120,761,839","14,433,334","7,975,774"
A246250,에스엘에스바이오,,,,"13,225,723","9,002,481","1,502,258"
A219550,디와이디,,,,"39,196,303","31,577,220","-19,578,385"
A238120,얼라인드,"32,033,859","14,990,467","3,442,005","32,355,561","12,685,269","3,071,313"
A046940,우원개발,"103,916,068","264,213,156","2,173,934","101,211,712","260,445,988","3,282,139"
A140520,대창스틸,"149,647,771","420,946,390","-180,025","144,980,296","331,414,669","-1,712,571"
A014130,한익스프레스,"77,799,363","662,068,727","-20,462,538","66,295,895","611,097,910","-18,759,034"
A143210,핸즈코퍼레이션,"267,083,353","754,362,158","-58,818,414","287,522,613","492,373,522","9,455,952"
A177830,파버나인,"75,027,464","118,298,950","1,065,324","59,843,679","76,943,585","1,268,594"
A263810,상신전자,"44,404,712","109,262,193","2,304,305","40,966,810","104,093,956","2,012,323"
A332290,누보,"23,003,588","88,301,123","-4,210,893","21,751,816","75,309,805","-5,446,170"
A318410,비비씨,"75,453,031","58,710,721","4,693,211","78,484,752","28,931,556","3,676,191"
A047770,코데즈컴바인,"64,465,903","41,757,081","3,492,369","61,987,717","39,820,083","3,718,681"
A048770,TPC,"44,408,379","89,870,548","-6,271,467","44,153,897","79,309,369","-4,597,063"
A147760,피엠티,,,,"44,208,286","36,596,011","-5,629,836"
A051380,피씨디렉트,,,,"40,277,788","311,832,387","619,873"
A091590,남화토건,"154,143,525","60,280,610","-18,675,183","112,791,133","59,161,038","-22,324,640"
A133750,메가엠디,"63,158,039","36,060,153","420,612","71,997,431","29,418,118","-1,292,841"
A335810,프리시젼바이오,"31,439,275","18,103,332","-5,837,675","33,445,014","15,336,031","-3,042,240"
A446070,유니드비티플러스,,,,"192,947,296","178,426,965","1,982,197"
A066360,체리부로,"82,965,015","407,283,596","15,229,619","81,771,608","472,136,673","10,867,179"
A367000,플래티어,,,,"42,022,861","31,593,578","-3,225,731"
A031310,아이즈비전,"153,938,251","185,615,077","8,970,091","116,372,057","34,968,565","7,446,902"
A010600,웰바이오텍,"36,056,016","72,786,784","-66,375,566","30,321,825","3,257,707","-63,254,716"
A088290,이원컴포텍,,,,"36,233,774","48,546,359","-16,631,915"
A101240,씨큐브,,,,"78,391,806","53,922,008","4,357,773"
A052600,한네트,,,,"35,765,113","24,981,781","2,585,868"
A173940,에프엔씨엔터,"33,908,979","91,192,195","-8,913,389","29,675,429","72,574,218","-12,866,075"
A056360,코위버,"129,738,319","78,054,641","-626,178","129,736,248","78,017,266","-572,869"
A276040,스코넥,"21,461,156","5,505,015","-5,933,857","21,635,724","5,406,051","-5,903,798"
A246690,TS인베스트먼트,"80,436,297","25,244,510","6,771,304","78,421,706","16,320,834","5,273,114"
A039020,이건홀딩스,"197,000,995","457,715,657","-9,394,226","197,996,135","6,562,209","-8,583,717"
A024120,KB오토시스,"108,432,596","208,189,216","-1,555,019","117,316,833","190,203,015","4,041,894"
A109820,진매트릭스,,,,"21,299,573","9,352,673","-1,701,360"
A114630,폴라리스우노,"120,626,791","77,017,418","6,371,782","118,301,693","70,831,003","5,061,645"
A080520,오디텍,"133,555,587","34,171,647","13,538,740","133,557,974","34,171,647","12,125,844"
A309930,오하임앤컴퍼니,,,,"31,368,701","44,826,561","2,861,862"
A419540,비스토스,,,,"19,192,084","22,801,162","1,632,537"
A085910,네오티스,"51,933,995","58,762,194","-1,925,490","52,294,298","42,073,707","-369,728"
A198940,한주라이트메탈,"34,524,357","221,989,530","-14,994,562","40,027,403","215,944,592","-13,151,409"
A001840,이화공영,,,,"45,035,804","153,458,202","-2,930,820"
A109080,옵티시스,,,,"51,918,787","21,302,734","1,210,098"
A377330,이지트로닉스,"54,118,733","43,026,705","-3,051,164","54,118,733","43,026,705","-3,051,164"
A153460,네이블,,,,"29,919,899","13,751,823","-1,614,003"
A045060,오공,"111,565,921","160,072,103","9,670,563","78,884,460","56,640,924","3,672,960"
A138070,신진에스엠,"76,515,776","59,607,221","3,198,954","76,670,639","45,457,399","3,679,514"
A036180,지더블유바이텍,"41,678,337","43,597,033","-14,452,427","48,502,383","43,669,090","-10,732,574"
A049800,우진플라임,"103,934,511","208,518,568","1,644,970","102,970,839","208,272,427","1,503,309"
A187220,디티앤씨,"86,506,950","98,649,860","-15,327,003","68,345,372","42,219,537","-12,909,264"
A016250,SGC E&C,"331,077,787","1,714,783,415","-39,006,053","328,107,648","1,709,951,677","-35,792,926"
A340810,씨유박스,"17,016,853",,,"17,016,853","13,888,374","-10,511,257"
A049830,승일,,,,"145,488,653","140,320,896","-198,418"
A019770,서연탑메탈,"86,456,849","173,591,724","9,457,662","87,390,370","173,556,278","7,686,914"
A318010,팜스빌,"63,783,050","20,212,763","2,749,571","64,243,504","20,176,401","2,721,433"
A258610,케일럼,"22,842,099","78,530,808","-48,183,153","31,043,348","16,624,432","-32,571,024"
A262840,아이퀘스트,"45,484,342","39,958,154","2,884,207","45,819,533","15,525,487","2,583,955"
A023960,에쓰씨엔지니어링,"38,341,782","126,005,847","-3,785,252","31,516,967","114,052,268","-6,371,136"
A291650,압타머사이언스,,,,"12,993,105","216,065","-13,477,246"
A065170,비엘팜텍,"31,026,869","20,637,909","-1,392,860","30,280,806","19,831,842","-8,523,236"
A322780,코퍼스코리아,"51,931,226","42,792,349","-2,795,200","49,792,867","16,658,741","-5,045,003"
A009460,한창제지,,,,"91,757,193","287,705,060","-6,375,236"
A038620,위즈코프,"80,281,729","68,908,423","769,511","78,268,131","44,818,851","1,416,120"
A018680,서울제약,,,,"39,156,868","53,351,385","626,046"
A083550,케이엠,"127,401,296","127,687,455","-3,764,788","100,913,888","107,748,690","-6,748,753"
A263020,디케이앤디,"68,559,302","90,430,158","8,170,748","44,073,094","35,423,241","3,327,026"
A012200,계양전기,"117,832,309","386,807,993","-6,887,648","114,969,510","382,975,272","-5,313,793"
A290720,푸드나무,"13,215,556","181,427,210","-24,724,015","26,036,798","139,523,202","-19,731,257"
A131100,티엔엔터테인먼트,,,,"63,901,251","147,078,867","-17,882,607"
A228340,동양파일,,,,"127,999,737","67,020,803","3,406,907"
A197140,디지캡,"57,300,170","28,101,547","-1,744,812","55,787,902","16,149,845","-836,780"
A058450,한주에이알티,"18,181,683","11,807,039","-4,676,329","18,149,315","6,402,625","-4,629,821"
A448740,삼성스팩8호,,,,"44,586,625",0,"956,652"
A417180,핑거스토리,,,,"23,894,014","18,382,835","1,309,357"
A032580,피델릭스,,,,"49,007,997","49,009,554","-121,443"
A082660,코스나인,"32,742,972","9,312,730","-6,474,709","33,002,658","9,312,737","-6,300,632"
A006570,대림통상,"69,113,386","146,634,819","-7,293,837","74,604,364","117,246,543","-8,742,937"
A090370,메타랩스,"70,397,085","26,177,632","-8,927,250","70,582,992","6,194,750","-5,546,866"
A024940,PN풍년,"48,449,401","54,653,424","2,176,628","48,598,090","54,147,313","2,171,210"
A290120,DH오토리드,"89,409,108","241,206,198","-7,371,000","69,685,214","176,831,067","-6,893,038"
A036690,코맥스,"40,307,067","137,591,223","-7,613,542","40,307,067","134,099,454","-7,613,542"
A153490,우리이앤엘,"85,279,960","151,119,062","8,607,223","87,412,129","153,330,616","3,402,433"
A033250,체시스,"34,714,090","91,040,082","7,525,532","35,313,933","54,833,790","7,165,238"
A222980,한국맥널티,"34,276,011","82,967,129","-2,441,129","39,258,987","47,132,333","-150,940"
A012280,영화금속,,,,"68,228,525","288,700,488","8,269,533"
A007770,한일화학,"108,300,640","116,971,761","-7,240,991","113,000,044","98,471,524","-6,795,679"
A013810,스페코,"45,008,596","19,954,090","-2,561,037","46,135,951","19,518,547","-303,233"
A208640,썸에이지,"25,231,878","13,882,393","-12,291,358","25,838,250","9,374,662","-12,026,823"
A032960,동일기연,"65,394,563","25,014,347","1,371,275","68,570,189","24,718,189","1,763,961"
A038950,파인디지털,"93,060,807","81,836,313","772,374","90,087,615","70,786,938","2,204,826"
A222420,쎄노텍,,,,"36,358,584","28,075,987","-5,934,514"
A361670,삼영에스앤씨,,,,"23,039,892","11,441,202","-2,752,181"
A018700,바른손,"41,874,912","61,865,443","-15,536,790","41,719,257","58,662,506","-16,497,893"
A046310,백금T&A,"62,858,114","166,444,844","10,286,969","40,858,634","91,480,978","4,181,184"
A340440,세림B&G,,,,"34,063,739","59,952,182","4,013,352"
A353190,휴럼,"38,730,465","94,655,682","2,733,011","36,931,432","71,630,935","1,540,974"
A065370,위세아이텍,"31,894,234","27,809,834","-2,230,465","32,124,616","26,663,858","-2,092,556"
A034940,조아제약,"39,466,693","62,263,863","-12,211,609","40,766,075","60,682,446","-11,513,422"
A051780,큐로홀딩스,"30,761,885","81,984,395","-9,484,719","31,193,399","74,970,848","-10,561,880"
A072130,유엔젤,"54,799,897","43,272,654","1,864,595","53,343,987","42,684,229","2,257,761"
A111870,KH 미래물산,"94,992,166","8,380,231","10,168,701","78,784,903","8,380,231","-32,694,495"
A900310,컬러레이,"253,924,755","47,000,525","3,329,200",,,
A187270,신화콘텍,"62,416,086","52,492,499","5,005,306","62,176,977","47,633,046","7,927,699"
A130500,GH신소재,"80,210,606","87,844,899","2,693,640","70,688,310","66,368,854","1,211,042"
A090150,아이윈,"42,301,393","110,088,657","-34,781,548","41,602,733","106,645,245","-34,331,587"
A010770,평화홀딩스,"102,285,075","808,565,117","2,369,693","124,816,050","16,605,766","19,919,802"
A021040,대호특수강,,,,"51,795,559","303,837,957","782,652"
A045340,토탈소프트,,,,"22,810,295","16,809,027","4,196,964"
A048470,대동스틸,,,,"71,695,281","136,747,399","-2,257,955"
A267790,배럴,"39,689,924","61,393,441","5,289,732","39,689,924","61,586,248","5,289,732"
A025880,케이씨피드,"66,755,166","96,767,154","7,299,484","64,833,867","96,860,893","6,166,235"
A003680,한성기업,,,,"52,834,320","330,023,753","3,058,908"
A435620,하나금융25호스팩,,,,"43,537,377",0,"1,191,259"
A192390,윈하이텍,"72,119,950","150,248,785","7,320,923","72,119,950","150,246,765","7,009,550"
A210120,빅텐츠,,,,"23,134,354",,
A010280,쌍용정보통신,"62,521,006","353,462,190","638,637","67,539,890","245,909,622","5,438,914"
A078590,휴림에이텍,,,,"44,730,917","69,182,430","8,392,670"
A036000,예림당,"134,117,489","17,618,088","8,740,127","119,706,117","12,272,067","1,063,260"
A051390,YW,"78,911,631","28,228,378","5,377,300","78,921,710","28,228,378","5,595,013"
A221800,유투바이오,,,,"37,267,838",,
A065060,지엔코,"45,712,819","149,115,259","-5,300,808","47,503,724","87,562,074","-5,592,748"
A089150,케이씨티,,,,"33,291,154","16,643,375","1,310,686"
A032800,판타지오,"40,931,803","40,081,061","-16,828,859","42,072,120","40,047,495","-16,369,698"
A199730,바이오인프라,,,,"29,865,535","29,026,527","1,186,160"
A060230,소니드,"101,802,529","56,918,001","-39,346,755","108,480,586","34,665,023","-32,095,870"
A317120,라닉스,"8,809,599","10,072,289","-6,335,247","8,865,581","10,072,289","-6,322,157"
A900270,헝셩그룹,"326,223,803","114,633,019","282,668",,,
A303360,프로티아,,,,"23,787,079","8,809,687","684,094"
A208860,엔지스테크널러지,,,,"8,358,869","6,361,004","-4,120,108"
A002820,SUN&L,"232,983,637","411,154,822","-153,968,770","223,669,284","218,880,417","-161,613,057"
A169330,엠브레인,"28,437,843","53,990,636","3,201,047","23,257,902","39,789,585","2,081,837"
A032750,삼진,"93,713,273","150,598,129","-1,602,781","93,600,102","139,500,836","5,565,583"
A065500,오리엔트정공,"38,621,283","167,351,090","-5,554,894","35,630,750","134,003,416","-6,201,931"
A332370,아이디피,"54,107,868","36,216,397","5,768,914","54,107,868","31,639,090","5,768,914"
A052460,아이크래프트,"39,823,375","158,810,819","8,505,233","36,859,930","136,698,627","7,797,126"
A221840,하이즈항공,"48,002,768","85,274,330","-8,440,097","45,917,988","56,206,398","-9,369,087"
A290520,신도기연,"58,627,065","18,438,102","-3,336,530","58,453,364","18,178,888","-3,267,064"
A148780,비큐AI,,,,"12,351,011","17,495,010","1,287,619"
A023150,MH에탄올,"68,259,522","103,938,487","5,087,568","66,987,076","54,835,459","7,621,223"
A247660,나노씨엠에스,,,,"27,003,329","5,467,474","-3,718,427"
A067010,이씨에스,,,,,,
A252500,세화피앤씨,,,,"38,661,993","40,640,869","2,375,280"
A006050,국영지앤엠,,,,"47,884,989","76,974,569","589,243"
A229000,젠큐릭스,"14,123,960","2,897,084","-16,357,353","12,593,907","2,861,393","-17,022,476"
A312610,에이에프더블류,,,,"62,002,284","10,991,154","-3,127,816"
A289010,아이스크림에듀,"40,938,722","113,694,586","-17,161,508","41,123,903","113,694,586","-16,983,654"
A131220,대한과학,"38,821,702","72,387,831","3,734,145","37,208,320","47,078,158","3,089,715"
A002290,삼일기업공사,,,,"63,912,683","85,744,904","3,706,408"
A099410,동방선기,,,,"35,959,582","26,085,609","4,340,482"
A000760,이화산업,"135,464,886","47,879,457","-1,603,200","68,778,977","37,607,677","-1,926,023"
A038340,MIT,"12,775,545","9,805,063","-3,863,501","12,871,806","6,084,324","-3,498,949"
A006200,한국전자홀딩스,"134,925,008","267,367,411","-2,919,138","142,274,342","12,317,163","-5,335,026"
A021650,한국큐빅,"87,647,387","253,220,552","8,435,151","87,968,740","39,051,586","5,310,156"
A131090,시큐브,,,,"44,012,183","14,404,312","5,678,357"
A060380,동양에스텍,"112,203,114","199,392,775","2,553,974","111,767,778","165,332,225","3,165,784"
A297570,알로이스,,,,"41,718,293","27,163,088","4,736,760"
A328380,솔트웨어,,,,"22,553,818","53,371,167","607,025"
A127710,아시아경제,"160,895,125","87,230,333","-26,876,768","174,377,198","42,036,738","173,522"
A009310,참엔지니어링,"65,675,711","75,791,391","-21,272,590","39,132,814","16,916,071","-14,364,288"
A054180,메디콕스,"64,344,260","29,050,364","-31,788,636","64,089,634","29,050,364","-32,958,511"
A356890,싸이버원,"30,580,822",,,"29,916,189","22,936,240","1,285,537"
A036480,대성미생물,,,,"36,748,944","25,423,090","-1,146,522"
A368970,오에스피,"34,839,341","37,525,851","-109,548","34,315,646","22,543,576","-457,506"
A331520,밸로프,"30,663,823","36,517,696","1,437,102","30,032,232","17,078,568","1,024,156"
A417860,오브젠,,,,"6,271,253","14,346,982","-6,201,218"
A052860,아이앤씨,"41,680,112","56,952,829","-2,712,973","39,403,184","55,907,846","-3,921,142"
A009440,KC그린홀딩스,"217,287,578","678,131,374","75,921,137","197,465,777","9,612,408","67,326,026"
A115610,이미지스,,,,"6,391,573","15,197,666","-4,911,637"
A065440,이루온,"45,617,130","59,721,202","4,726,065","41,586,044","23,448,484","3,168,813"
A237750,피앤씨테크,,,,"72,585,786","24,197,490","3,483,068"
A080720,한국유니온제약,"27,321,899","65,348,098","-19,072,451","27,352,825","65,348,098","-21,739,316"
A286750,나노브릭,"12,842,391","9,410,701","-2,493,827","12,874,660","9,410,670","-2,525,363"
A000040,KR모터스,"12,237,208","74,880,335","-19,387,876","18,286,025","13,493,704","-18,379,637"
A290660,네오펙트,"26,858,252","24,917,999","-4,862,563","38,194,903","3,324,148","-6,525,352"
A054300,팬스타엔터프라이즈,,,,"53,251,556","65,584,123","465,117"
A001810,무림SP,"198,207,776","169,092,281","-565,042","163,970,142","168,118,121","-2,525,810"
A020180,대신정보통신,,,,,,
A119500,포메탈,,,,"48,881,827","69,380,508","1,593,428"
A005030,부산주공,,,,"19,851,044","239,820,053","-1,134,651"
A190650,코리아에셋투자증권,,,,,,
A131760,파인텍,"32,837,746","47,841,494","-5,432,267","27,270,986","32,041,512","-6,522,141"
A031510,오스템,"99,917,015","151,054,673","2,618,144","94,450,967","141,512,887","-2,984,532"
A159910,스킨앤스킨,"16,222,431","13,931,848","-9,269,950","16,099,994","11,560,060","-9,251,956"
A015260,에이엔피,"29,345,637","132,374,183","-11,094,088","41,266,389","131,205,287","-8,979,516"
A005820,원림,"121,920,018","83,007,773","7,613,466","93,810,305","47,471,861","3,260,213"
A072950,빛샘전자,"70,533,906","71,233,407","3,921,474","68,794,437","27,995,187","3,030,850"
A035620,바른손이앤에이,"69,656,785","21,040,818","-11,291,196","77,125,030","13,123,672","-14,891,415"
A079000,와토스코리아,,,,"78,322,550","17,842,404","2,600,783"
A069410,엔텔스,"49,696,473","43,772,367","-1,465,602","48,958,763","41,880,753","-1,231,024"
A299660,셀리드,"37,170,371",,,"37,170,371","314,973","-11,358,231"
A058110,멕아이씨에스,"47,497,103","11,977,147","-15,635,378","50,001,530","10,943,605","-14,113,042"
A203450,유니온커뮤니티,"37,009,958","46,032,731","1,956,748","37,075,747","45,897,140","1,905,996"
A045520,크린앤사이언스,"29,100,324","90,716,879","1,903,052","29,991,392","88,787,938","1,981,224"
A117670,알파홀딩스,"35,578,917","86,644,815","-25,518,901","35,486,168","84,929,711","-26,402,829"
A351320,에스에이티이엔지,"18,247,460","13,959,617","-7,518,180","22,757,673","13,924,907","-6,358,411"
A013000,세우글로벌,"49,340,233","37,463,763","2,777,889","49,348,845","37,463,763","2,794,157"
A114450,그린생명과학,,,,"36,025,614","24,992,528","-14,416,280"
A028080,휴맥스홀딩스,"71,633,295","697,611,645","-24,395,035","102,883,836","10,295,659","-26,550,892"
A143540,영우디에스피,"28,274,578","49,888,942","-11,122,082","27,738,569","49,884,163","-11,103,288"
A095910,에스에너지,"55,662,607","166,288,866","-11,461,994","52,488,946","104,134,238","-8,077,187"
A076610,해성옵틱스,"42,433,829","129,281,894","2,093,494","47,542,958","29,197,475","-15,752,798"
A238200,비피도,"50,762,100","18,480,252","242,135","52,961,173","17,224,306","1,804,275"
A900110,이스트아시아홀딩스,"287,713,936","65,862,122","2,293,693",,,
A042940,상지건설,"108,300,153","152,324,979","27,999,195","89,511,378","75,556,471","-2,281,625"
A093240,형지엘리트,"71,287,108","108,516,209","3,235,111","67,220,413","107,222,221","3,571,920"
A075130,플랜티넷,"69,029,829","30,959,563","4,377,580","55,658,950","12,297,261","-838,315"
A060240,스타코링크,"24,027,884","7,291,911","-11,352,610","26,037,668","5,562,820","-11,081,753"
A040160,누리플렉스,"79,451,689","117,251,864","-4,748,304","77,371,247","68,633,091","-3,018,312"
A037400,우리엔터프라이즈,"136,408,068","1,310,521,133","5,268,695","133,488,975","26,474,523","-5,217,974"
A089140,넥스턴바이오,"142,562,095","38,084,024","8,972,331","140,935,719","16,025,059","2,172,855"
A047080,한빛소프트,"10,057,550","23,082,958","-7,733,356","5,544,231","14,720,489","-7,436,719"
A290270,휴네시온,"39,728,984","36,148,001","5,233,383","39,670,900","34,971,717","5,083,336"
A054090,삼진엘앤디,"70,724,165","216,516,956","-21,219,583","60,851,716","99,809,820","-26,255,776"
A076080,웰크론한텍,"64,876,202","328,180,395","-4,402,366","64,537,704","316,048,276","-6,784,902"
A354200,엔젠바이오,"13,158,664","3,849,411","-13,008,697","13,770,637","3,639,702","-12,672,931"
A083470,이엠앤아이,"13,720,230","29,871,185","-177,169","13,928,053","28,088,206","723,671"
A002870,신풍,"73,900,629","4,652,599","-5,017,326","71,059,269","23,205,473","-7,525,160"
A009620,삼보산업,"7,195,843","412,998,429","-23,741,734","5,120,886","306,910,153","-23,718,732"
A045510,정원엔시스,"43,353,720","176,398,121","2,183,134","43,353,720","148,210,989","2,183,134"
A193250,링크드,"73,426,956","18,191,379","-12,303,661","60,351,840","3,718,970","-8,838,222"
A079170,한창산업,,,,"61,376,162","66,793,069","2,408,832"
A024070,WISCOM,"109,262,183","110,316,107","-1,124,042","108,794,599","102,044,106","-329,114"
