symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A063170,서울옥션,17774267,937249,16837018,117087660,41762252,-5481566,102288156,42424993,-5507608,-327.1130315,6075.194313,2519.745064
A251120,바이오에프디엔씨,8695700,166751,8528949,0,0,0,59710617,16059427,5807641,680.9327855,7000.934933,1882.931531
A234690,녹십자웰빙,17752276,0,17752276,0,0,0,99849539,126443376,6706624,377.7895296,5624.604924,7122.657174
A274090,켄코아에어로스페이스,12913226,0,12913226,60280291,91153746,-5321485,45742726,58659274,-9057264,-701.3943688,3542.315917,4542.573173
A014280,금강공업,29329357,2457240,26872117,388983667,855589939,36996075,322745945,352215549,17435477,648.8315379,12010.43985,13107.1009
A175140,휴먼테크놀로지,21515292,0,21515292,58973770,39141182,-14563450,61947731,29129209,-11589650,-538.6703559,2879.241936,1353.883972
A085670,뉴프렉스,24450761,477,24450284,79051268,192559264,10440017,62822141,137766976,1225828,50.13553217,2569.382875,5634.575697
A002170,삼양통상,3000000,290000,2710000,429108099,185140079,10353927,417786218,184783641,11039815,4073.732472,154164.6561,68185.84539
A009270,신원,102586356,27534000,75052356,220910713,853974396,3274022,216953663,845493725,1718342,22.89524395,2890.697569,11265.38553
A008040,사조동아원,141144600,198406,140946194,0,0,0,253014910,675991867,20728619,147.0676037,1795.117008,4796.098765
A314130,지놈앤컴퍼니,15285436,0,15285436,56981220,16011170,-45333515,47106610,3249200,-46160127,-3019.876371,3081.796947,212.5683559
A248170,샘표식품,4568286,1690,4566596,240199646,390373718,10864492,227220604,378990536,10329989,2262.076391,49757.10661,82991.91258
A007540,샘표,2875800,860332,2015468,200776743,390751150,6579838,199941125,6756566,6526500,3238.205717,99203.32399,3352.35588
A003650,미창석유,1739672,226693,1512979,377389241,404736138,49547847,365265213,404736138,52675200,34815.55263,241421.2048,267509.4221
A033530,에스제이지세종,27820961,768662,27052299,429286371,1775702295,9353318,382782619,537970437,16504822,610.1079247,14149.72602,19886.31122
A004140,동방,47971766,176960,47794806,151401370,782315734,22767053,150751433,728513092,30580723,639.8336045,3154.138402,15242.51593
A317870,엔바이오니아,8506750,0,8506750,38205611,16733455,-4164715,36159468,11875409,-4956940,-582.7066741,4250.679519,1395.998354
A119830,아이텍,21434297,142995,21291302,150351037,92903532,526457,153215342,38342022,477320,22.41854444,7196.14714,1800.830311
A011700,한신기계,32446151,0,32446151,91618987,59365838,-1608843,95429646,58805119,-1712057,-52.76610468,2941.170002,1812.391214
A037460,삼지전자,16318522,966610,15351912,350965970,2738577196,35567189,174772401,48678240,13651129,889.2136041,11384.40612,3170.825888
A014580,태경비케이,27583100,0,27583100,197646747,291208224,23572584,169720273,219772104,18123862,657.0639993,6153.052884,7967.636125
A072770,율호,69122796,0,69122796,66640587,85937756,-9507624,68364116,63852609,-7118840,-102.9883108,989.0241708,923.7561658
A012860,모베이스전자,73233457,553313,72680144,212471196,931284245,11088036,200863555,742593364,14745281,202.8790835,2763.664791,10217.27976
A246710,티앤알바이오팹,21546828,0,21546828,0,0,0,23782408,4794887,-17487414,-811.6003896,1103.754483,222.5333121
A002990,금호건설,36953595,1058231,35895364,467110848,2195361146,-5517645,486793317,2177467502,155404,4.329361307,13561.4537,60661.52448
A950190,고스트스튜디오,13579892,25726,13554166,149759543,98659480,22056598,145543461,80896674,18883752,1393.206487,10737.91342,5968.399236
A000700,유수홀딩스,26041812,1542896,24498916,330207897,359412133,9073046,242003516,9887943,-207219,-8.458292604,9878.131588,403.6073678
A195990,에이비프로바이오,284689721,1815,284687906,122566686,23326724,-22451858,149500012,9303822,-12422428,-43.63525017,525.1365051,32.6807771
A015590,KIB플러그에너지,236981544,3,236981541,129969031,0,0,130277766,139468428,9655271,40.74271337,549.7380321,588.5202173
A013570,디와이,26319633,1650442,24669191,355242176,1193185130,19513427,212585556,13703773,2912631,118.0675524,8617.45146,555.501516
A382800,지앤비에스 에코,31631041,0,31631041,0,0,0,94776418,84391788,16186432,511.7261869,2996.310428,2668.005394
A180400,DXVX,30219432,736,30218696,14006504,48191564,-32265415,14566966,21451462,-31869955,-1054.643622,482.0514426,709.8738476
A067990,도이치모터스,30181550,2492,30179058,394380776,2184102655,9841696,211432045,1620548868,12147574,402.5166723,7005.919303,53697.79494
A277880,티에스아이,20160832,0,20160832,101585436,239761336,1154496,101181831,239761336,1058384,52.4970398,5018.732907,11892.43261
A099440,스맥,40243394,2957902,37285492,113528992,174376664,19023760,110983189,164650631,16103253,431.8905863,2976.57837,4415.943633
A067900,와이엔텍,18199659,100000,18099659,264597872,118260364,25414752,244405919,58833445,15964195,882.0163407,13503.34385,3250.527814
A016710,대성홀딩스,16089459,1145,16088314,434113912,1202320549,15920361,328014885,16958161,-1231207,-76.52803146,20388.39402,1054.067008
A049960,쎌바이오텍,9400000,2556100,6843900,111927594,53980366,6708365,112475175,50752495,3413744,498.8009761,16434.36856,7415.727144
A090850,현대이지웰,23746361,0,23746361,92021163,118854208,-1856247,93795704,114993673,-5016330,-211.2462621,3949.898008,4842.580848
A219130,타이거일렉,6314290,0,6314290,0,0,0,53419877,50656219,-1218400,-192.9591451,8460.155774,8022.472677
A049520,유아이엘,21784936,800000,20984936,166849356,369436269,15025561,109337826,69051150,12287416,585.5350714,5210.300665,3290.510393
A332570,와이팜,40613704,976562,39637142,88769028,87313312,13434253,88769028,74437634,13434253,338.9309199,2239.54159,1877.976823
A261200,덴티스,15809700,2741382,13068318,58397062,98819764,2802412,66595473,83769571,4125592,315.694185,5095.948308,6410.12646
A310200,애니플러스,45520979,1036173,44484806,95711548,117042338,8312804,81112619,38079705,104820,2.356310152,1823.378054,856.0159844
A014530,극동유화,34869420,1200000,33669420,199708150,1146424448,14028532,194178749,1121828208,15476475,459.6596853,5767.213959,33318.90505
A040910,아이씨디,18574275,2262924,16311351,125585276,69773561,-31271495,116481759,54097860,-29451854,-1805.604821,7141.147229,3316.577517
A002780,진흥기업,145471745,58131,145413614,0,0,0,276790389,778353043,44361337,305.0700397,1903.469568,5352.683436
A131400,이브이첨단소재,59589882,4208,59585674,124135785,64274085,2545863,127230971,57864914,-2257734,-37.89055067,2135.261086,971.1212464
A419050,삼기이브이,57196240,0,57196240,73245203,84005675,3729510,72546694,87721094,3596104,62.87308396,1268.382222,1533.686375
A065450,빅텍,28652800,0,28652800,0,0,0,57148417,58734142,-1108173,-38.67590602,1994.514219,2049.856977
A010100,한국무브넥스,30450420,0,30450420,339921569,1522675060,50683225,259823937,896335184,38179568,1253.827304,8532.688121,29435.88903
A058850,KTcs,42685000,4746271,37938729,190877517,1085878355,16727085,166437787,664885123,11489640,302.8472567,4387.015364,17525.23452
A008970,동양철관,142106886,14581,142092305,87652264,289749342,1836472,82679962,239494400,-625517,-4.402187719,581.8750143,1685.484657
A003830,대한화섬,1328000,204695,1123305,0,0,0,712497278,134004280,4787672,4262.130054,634286.5722,119294.6528
A052420,오성첨단소재,84353036,2980283,81372753,232798213,116081011,15856927,233563793,107017937,15303753,188.0697461,2870.294839,1315.156893
A007210,벽산,67560000,11999615,55560385,267902191,643930781,29867106,245080881,456228536,26946318,484.9915637,4411.072403,8211.399831
A262260,에이프로,14468152,20376,14447776,72937586,231036244,8268626,81707285,229052079,11332073,784.3472241,5655.353807,15853.79501
A024090,디씨엠,11400000,2536823,8863177,0,0,0,248583299,225733082,-15876807,-1791.322344,28046.74881,25468.642
A060560,홈센타홀딩스,127669525,729517,126940008,160243146,410600061,19357114,114954120,33273987,5066281,39.91082937,905.5783264,262.1237191
A052260,현대바이오랜드,30000000,0,30000000,138329255,105484751,7924605,137231276,100207622,-4151134,-138.3711333,4574.375867,3340.254067
A164060,이루다,20612413,227310,20385103,55257356,58374071,-4363877,55703009,57680615,-3551229,-174.2070668,2732.535077,2829.547391
A017370,우신시스템,18314054,2765652,15548402,100163749,242513417,5641027,113520588,102885081,16389801,1054.114822,7301.109657,6617.083929
A139990,아주스틸,26452189,0,26452189,221414870,1002788316,-28544351,214903142,532063395,-25963907,-981.5409606,8124.210136,20114.15369
A059270,해성에어로보틱스,10965215,0,10965215,0,0,0,39711594,13671434,-1285010,-117.1896766,3621.597388,1246.800359
A072870,메가스터디,11920959,513957,11407002,307565696,112766439,23951406,264679374,60060534,15153497,1328.438182,23203.23727,5265.233933
A003720,삼영,34000000,836055,33163945,67378292,120223027,18401121,67487352,83220763,18401121,554.8531998,2034.961522,2509.374654
A900250,크리스탈신소재,130640004,0,130640004,426018392,87054717,7855379,0,0,0,0,0,0
A080580,오킨스전자,17679298,476513,17202785,36222715,60152318,1039783,38315914,59365993,1191537,69.26419182,2227.308776,3450.952448
A417500,제이아이테크,32784744,720000,32064744,68067999,41210053,3728767,68721082,40474594,4794877,149.5373548,2143.197588,1262.27716
A054620,APS,19894221,1724777,18169444,215022692,40274467,23790259,191049272,15149501,11198500,616.3369666,10514.86617,833.7900158
A228850,레이언스,16591014,854574,15736440,242839467,141120893,20962796,234801792,113245892,13879247,881.9813757,14920.89647,7196.411132
A001020,페이퍼코리아,177983313,61831,177921482,294675068,328238078,14313716,287134529,256419325,30910985,173.7338553,1613.827211,1441.193734
A004080,신흥,9500000,56995,9443005,113835606,110025228,8565710,111345867,109858930,8748666,926.4705462,11791.35953,11633.89514
A045660,에이텍,8260000,497719,7762281,92921511,0,0,93023011,73940374,4973077,640.6721169,11983.97881,9525.598725
A038390,레드캡투어,8589480,229069,8360411,204456543,355022148,19878135,203031753,343353135,19424725,2323.417473,24284.90095,41068.9301
A215090,휴센텍,88358954,45003,88313951,0,0,0,25362833,18736773,-10279051,-116.3921542,287.1894272,212.1609642
A124560,태웅로직스,38416584,2252000,36164584,227485060,786164952,23029675,203165397,595021783,16314914,451.1295913,5617.799917,16453.16266
A140670,알에스오토메이션,9303140,64656,9238484,34543294,70893442,-8033096,34646841,69945530,-8006452,-866.6413234,3750.273421,7571.10474
A024900,덕양산업,32564980,137400,32427580,96452236,1910482000,8978565,86355588,1878146445,9443466,291.2171059,2663.029064,57918.18091
A013580,계룡건설,8930907,73110,8857797,809884438,3112681644,51021262,761781235,2115597391,45421437,5127.848042,86001.20719,238840.1305
A012700,리드코프,26446135,851283,25594852,411265433,488454504,3252879,371110570,486885755,37291571,1456.994985,14499.42238,19022.80017
A269620,시스웍,148582691,479258,148103433,-7741815,16184620,-4591175,-9834118,12618900,-4630310,-31.26402884,-66.40033793,85.20329168
A047820,초록뱀미디어,24453930,34324,24419606,275534150,228039683,-31345867,306648872,74440909,-23807575,-974.9369011,12557.48647,3048.407456
A215360,우리산업,9132163,0,9132163,100020784,471389673,17774020,99456926,455079062,17523661,1918.894899,10890.83999,49832.56015
A039340,한국경제TV,23000000,1301113,21698887,176060440,86269837,11170010,159242056,84948125,8506150,392.0085855,7338.72,3914.860933
A091440,한울소재과학,14606671,554681,14051990,44881411,31475108,-7098734,40211593,29740799,-5596379,-398.2623813,2861.629776,2116.483075
A162300,신스틸,41471382,451830,41019552,72100881,334466393,6228914,72100881,222070122,6228914,151.8523167,1757.719855,5413.762734
A393210,토마토시스템,15614544,234089,15380455,0,0,0,27051076,25499933,1635542,106.3389867,1758.795562,1657.943995
A007330,푸른저축은행,15082800,3364680,11718120,0,0,0,307801960,86366385,11058856,943.7397808,26267.17938,7370.327749
A089470,HDC현대EP,31900000,5000000,26900000,321609504,992831443,21937329,263704855,804526365,9844259,365.9575836,9803.154461,29908.04331
A105550,엣지파운드리,57055228,0,57055228,76681562,36707859,-22862364,80089110,36707859,-16327127,-286.1635572,1403.712031,643.3741532
A131030,옵투스제약,16153162,878899,15274263,0,0,0,135496114,74206131,11113686,727.6086578,8870.877371,4858.246254
A123690,한국화장품,16068000,929,16067071,28211095,84596644,5001894,28947923,11226203,6104048,379.9104392,1801.692605,698.7087441
A226340,본느,41952420,40,41952380,38046177,79346071,1578836,42624680,46183745,962691,22.94723208,1016.025313,1100.861143
A040300,YTN,42000000,0,42000000,0,0,0,232984269,128564401,-9163641,-218.1819286,5547.2445,3061.057167
A300080,플리토,5501817,4952,5496865,10630947,17206979,-5600207,11176573,14745489,-4771922,-868.1170085,2033.263142,2682.52704
A372910,한컴라이프케어,27674406,0,27674406,127228149,117797810,2331542,129936079,112623031,4129113,149.2033108,4695.17138,4069.573562
A368770,파이버프로,32854225,300000,32554225,32587390,21839077,3647486,32581137,21692714,3643300,111.9148129,1000.826682,666.3563332
A066590,우수AMS,39073104,395167,38677937,84251894,348312681,11910184,92423930,271657660,12017571,310.7086865,2389.577552,7023.581945
A014470,부방,60052260,6385779,53666481,160185489,342102604,-24862696,153968765,3739783,-25855886,-481.7883625,2868.993124,69.6856386
A017550,수산중공업,62399130,0,62399130,177843583,201499643,12989161,141813755,85860765,8328554,133.4722776,2272.688017,1375.992983
A001380,SG글로벌,44964143,0,44964143,145435906,100506354,21916339,140265273,97457571,17420032,387.4205275,3119.491747,2167.450873
A039560,다산네트웍스,39505981,822713,38683268,293340900,104336542,-91074907,288814917,41441148,-38546595,-996.4668704,7466.145751,1071.293873
A311320,지오엘리먼트,12614560,0,12614560,0,0,0,51642957,19706005,2732597,216.6224585,4093.916633,1562.163484
A108380,대양전기공업,9567333,323621,9243712,229382893,163544023,10361984,218438840,143985788,9797758,1059.937609,23631.07375,15576.61987
A008260,NI스틸,28600117,0,28600117,0,0,0,240343164,348763220,44058659,1540.50625,8403.572755,12194.4683
A291230,엔피,44083393,12,44083381,29084413,31499168,-2722971,30387259,12473487,-3682466,-83.53411005,689.3132584,282.9521402
A066700,테라젠이텍스,32474435,469056,32005379,160257779,231953616,26209360,140079683,133824025,7449212,232.7487514,4376.754389,4181.297931
A214330,금호에이치티,213914131,10166948,203747183,321163600,405688700,-17752109,292360887,281575729,-37258136,-182.8645454,1434.919898,1381.985875
A013310,아진산업,38806582,2640,38803942,304178465,740381743,34516582,302091396,358225116,32429513,835.7272826,7785.069775,9231.668164
A200350,래몽래인,9828153,0,9828153,68774527,37175273,-9354801,68750880,37201598,-9550127,-971.7112666,6995.300134,3785.207455
A003460,유화증권,56702415,10946410,45756005,0,0,0,511521545,13262766,7554715,165.1087109,11179.33143,289.8584787
A012800,대창,91140499,14820373,76320126,217065598,1308430442,-16307487,206065147,513386525,-11844298,-155.1923276,2700.010571,6726.751539
A033180,KH 필룩스,18903579,21887,18881692,435397429,140844181,-116522629,443835880,39774945,-7254904,-384.2295489,23506.14977,2106.534997
A021080,에이티넘인베스트,48000000,2005425,45994575,0,0,0,174272335,138223301,21236699,461.7218226,3788.975874,3005.208788
A300120,라온피플,20860012,0,20860012,42920402,42552491,-8674147,43436657,10219608,-7888541,-378.1656981,2082.293002,489.9138121
A060310,3S,51084642,0,51084642,0,0,0,0,0,0,0,0,0
A054050,농우바이오,16030561,0,16030561,261231896,133206857,11035373,243774891,102347068,7763028,484.264275,15206.88459,6384.496962
A356680,엑스게이트,28543492,10110,28533382,0,0,0,40595768,44549967,6565886,230.1124346,1422.746452,1561.327956
A004830,덕성,15680000,1901090,13778910,86941151,109232618,5108041,86572585,102727637,5512290,400.0526892,6282.977754,7455.425502
A005710,대원산업,20037600,0,20037600,450435668,777525925,39802648,408191962,721912534,34698234,1731.656186,20371.30006,36027.89426
A086820,바이오솔루션,8143426,119808,8023618,0,0,0,38767016,12343752,-3669981,-457.3972739,4831.612871,1538.427178
A041440,현대에버다임,17915944,74232,17841712,179963292,329116498,1835375,176777424,309031245,4347695,243.681492,9908.097609,17320.71704
A000440,중앙에너비스,6227130,1793295,4433835,55260970,52894589,-709676,55186266,52881182,-721064,-162.6276124,12446.62149,11926.73656
A138080,오이솔루션,10624095,327366,10296729,104500924,38603160,-34490411,104207484,38602596,-33433054,-3246.958719,10120.44543,3749.01544
A089850,유비벨록스,14730199,183269,14546930,122395250,564951905,19240901,131445723,120922796,6561878,451.0833557,9035.976869,8312.599016
A170920,엘티씨,9805620,528454,9277166,89951623,135460828,-20772990,100347367,30332124,-11519634,-1241.719077,10816.59712,3269.546325
A095190,이엠코리아,42581037,0,42581037,75871286,107784215,-1881319,91888173,101554169,-8001398,-187.9098905,2157.959962,2384.962325
A002210,동성제약,26100970,3234982,22865988,0,0,0,39553603,89852954,-3008894,-131.5881912,1729.800742,3929.546101
A419080,엔젯,10517817,88383,10429434,0,0,0,49025617,8461882,-855139,-81.99284832,4700.697756,811.3462341
A042510,라온시큐어,56025871,1962114,54063757,43385267,54217129,1156378,42855243,38905982,-1209541,-22.37249254,792.6797059,719.6314899
A026150,특수건설,17546331,0,17546331,104379956,234271821,-1938735,104379956,232924049,-1938735,-110.4923303,5948.8195,13274.80081
A120030,조선선재,1257651,272966,984685,0,0,0,148546683,61170983,12233895,12424.17118,150857.0589,62122.38736
A159010,아스플로,13334739,379134,12955605,59248747,90645932,2720979,59248747,90404732,2720979,210.0233065,4573.213447,6978.040161
A018000,유니슨,168391459,0,168391459,51673817,95058699,-30899594,57278201,94328542,-35775153,-212.4523014,340.1490868,560.1741475
A100700,세운메디칼,43800000,508900,43291100,136319963,67205149,14849390,136319963,65350753,14849390,343.0125361,3148.91428,1509.565546
A066620,국보디자인,7500000,890436,6609564,231357315,419657460,30271951,214136771,375999474,31726322,4800.062758,32398.01763,56887.18257
A014160,대영포장,108394549,13135456,95259093,0,0,0,178581767,282635564,7897477,82.90522985,1874.695227,2967.019264
A261780,차백신연구소,26816748,0,26816748,0,0,0,34020799,542914,-1471762,-54.88219526,1268.639993,20.24533325
A163560,동일고무벨트,13900000,0,13900000,222763975,351548219,9474786,222394614,342135950,10162431,731.1101439,15999.61252,24614.09712
A361390,제노코,7500789,0,7500789,0,0,0,33676143,55489450,-163369,-21.78024205,4489.680086,7397.815083
A284620,카이노스메드,28180793,384794,27795999,9457797,335496,-14345179,13732080,335496,-10358952,-372.6778088,494.0308136,12.06993855
A256940,케이피에스,18748658,0,18748658,65644455,113335289,12384906,57630150,5763127,-630926,-33.65179524,3073.828004,307.3887742
A092460,한라IMS,17109680,766000,16343680,161771129,79906782,75266754,160520977,78536206,75227780,4602.866674,9821.59324,4805.295135
A009070,KCTC,30000000,94250,29905750,279638387,820723251,27303446,220496884,636371712,17382004,581.2261522,7373.05983,21279.24269
A151910,퓨처코어,190071722,0,190071722,36125502,51077250,-9055586,38287156,30113118,-2570795,-13.52539438,201.4353087,158.4302898
A267320,나인테크,43664104,261839,43402265,82861164,134979174,9441729,82096720,126446689,12334911,284.1997071,1891.530776,2913.366134
A264660,씨앤지하이테크,9627896,300278,9327618,109564702,180119769,10973261,110067720,180011372,11443530,1226.843767,11800.19593,19298.75044
A014710,사조씨푸드,17218543,0,17218543,227166495,0,0,227170777,177379684,-18511183,-1075.072554,13193.37978,10301.66629
A008700,아남전자,77124820,3490,77121330,111880156,306622258,6711317,111880199,281289727,6711317,87.02283791,1450.703703,3647.366131
A178780,일월지엠엘,13964195,2215,13961980,13752876,29733417,-5194758,13797576,23443324,-5194758,-372.0645639,988.2248793,1679.083053
A366030,공구우먼,22653850,0,22653850,0,0,0,65217741,52080492,9632249,425.1925832,2878.881117,2298.968696
A004100,태양금속,36700000,276140,36423860,113407218,623984498,3844473,118549269,378108186,3877469,106.4540936,3254.714602,10380.78298
A063160,종근당바이오,5485962,3,5485959,0,0,0,125736303,162192187,-18455400,-3364.115554,22919.6578,29564.96521
A077500,유니퀘스트,21794015,193913,21600102,219842381,675001200,16092836,220153854,675176104,22251140,1030.140506,10192.25993,31258.00536
A061040,알에프텍,32089259,867911,31221348,238137983,311687574,3300683,145509400,114495793,-16755207,-536.658667,4660.573912,3667.227725
A017900,광전자,57943763,7580000,50363763,232225239,124758878,2159918,231291227,122156643,2082533,41.34982924,4592.413537,2425.486813
A140070,서플러스글로벌,36988000,2475971,34512029,184980355,158903490,822132,178095982,117085434,-765678,-22.18582976,5160.403116,3392.59781
A413630,씨피시스템,38703425,21,38703404,0,0,0,0,0,0,0,0,0
A320000,한울반도체,18499148,4,18499144,0,0,0,23078362,14193659,-130934,-7.077841007,1247.536751,767.2603122
A260970,에스앤디,2892754,0,2892754,0,0,0,89423092,93884951,12659266,4376.198598,30912.7883,32455.2143
A168360,펨트론,21288284,0,21288284,30997871,68849075,3958084,30642711,68686906,4032270,189.4126365,1439.416676,3226.512104
A264900,크라운제과,12523850,507681,12016169,0,0,0,208088677,435861003,23942386,1992.514087,17317.38934,36272.87557
A083500,에프엔에스테크,8575722,582322,7993400,63436441,39879196,3306238,63969551,33411524,3563060,445.750244,8002.796182,4179.888908
A033230,인성정보,39215380,408279,38807101,69634783,369940291,30288,69860407,155423143,623298,16.06144195,1800.19649,4005.018128
A006660,삼성공조,8126314,265548,7860766,272350579,121138119,13311240,236628870,78648812,13126363,1669.858001,30102.52054,10005.23511
A389500,에스비비테크,6174904,212890,5962014,0,0,0,9336905,4976268,-12550020,-2104.996734,1566.065595,834.6622467
A137950,제이씨케미칼,22267814,365361,21902453,161776350,416408091,12286928,182387767,353262896,17186078,784.6645305,8327.275808,16128.91926
A071200,인피니트헬스케어,24396458,20005,24376453,143113359,93908514,22918197,141515648,49615846,25954798,1064.748756,5805.424112,2035.400556
A411080,샌즈랩,15248638,700000,14548638,0,0,0,39317824,11898622,-224236,-15.4128517,2702.508922,817.8512655
A019440,세아특수강,8570000,225131,8344869,322387767,1014828080,311646,328397624,730917001,15747687,1887.110151,39353.23898,87588.79271
A002720,국제약품,21159832,797330,20362502,88239045,140498832,-6499482,86877702,135493010,-6585436,-323.4099621,4266.553393,6654.045264
A074430,아미노로직스,87826844,0,87826844,55774859,21725583,2575481,55778297,21725583,2575518,29.32495218,635.0939469,247.3683672
A000180,성창기업지주,69751600,0,69751600,570661343,158830565,-18439181,340998824,8162731,2692577,38.60236898,4888.759885,117.025717
A002700,신일전자,71047521,755693,70291828,0,0,0,80079487,185462339,1248497,17.76162373,1139.243199,2638.462312
A011560,세보엠이씨,10530000,585746,9944254,217216563,903301231,35418532,216699523,903301231,36843061,3704.959769,21791.43081,90836.50025
A047400,유니온머티리얼,42000000,0,42000000,59323240,117128197,-21988188,76863192,116842294,-15609029,-371.6435476,1830.076,2781.959381
A307870,비투엔,44108920,1255167,42853753,11729761,0,0,12224851,30467057,-12928901,-301.69822,285.2690872,710.9542308
A311690,CJ 바이오사이언스,9112502,0,9112502,63970276,5415980,-23009965,67628216,5078910,-20997040,-2304.201415,7421.476121,557.3562563
A035610,솔본,27345997,1679052,25666945,174559112,125804795,39058445,122623905,4654724,3899004,151.9075994,4777.502932,181.3509165
A086960,MDS테크,87671788,0,87671788,118356467,159965349,-61181,107413222,100824988,4859624,55.42973528,1225.174306,1150.027738
A036710,심텍홀딩스,48350145,2013455,46336690,90636213,1176624235,-115214106,135242648,10781317,-45144369,-974.2683174,2918.694624,232.6734387
A011690,와이투솔루션,36574394,5632,36568762,106415670,154217048,9479970,106082764,153817546,8915121,243.7906156,2900.912095,4206.255219
A260930,씨티케이,19341591,497802,18843789,157817468,83153531,3246412,176798787,67909445,2194565,116.4609198,9382.337438,3603.810518
A012600,청호ICT,46634517,0,46634517,45394126,22427339,-121565,43482189,21899206,-1352767,-29.00784841,932.4035456,469.5922121
A198440,강동씨앤엘,31979960,0,31979960,0,0,0,91292827,35605926,-13810575,-431.8509154,2854.688592,1113.382443
A061250,화일약품,76877652,2340000,74537652,0,0,0,175609288,122956846,3756590,50.39855562,2355.980948,1649.593765
A036630,세종텔레콤,200000000,9979460,190020540,328997103,356275950,41720799,330369181,244175983,41711452,219.5102277,1738.597212,1284.997838
A024880,케이피에프,20682798,1332412,19350386,216527404,819549918,20208906,210769174,286196474,9259792,478.5326763,10892.24649,14790.22041
A012690,모나리자,36571255,10480,36560775,0,0,0,80707532,128819878,9339996,255.4649348,2207.489639,3523.444949
A373200,엑스플러스,75705657,781,75704876,0,0,0,3547677,10086421,-9804879,-129.5144979,46.86193529,133.2334393
A040350,크레오에스지,146605433,396453,146208980,33794084,8533062,-13441158,30479378,8534418,-14571522,-99.6622916,208.4644732,58.37136679
A257370,피엔티엠에스,12504861,219712,12285149,0,0,0,24330844,29305487,-1429633,-116.3708312,1980.508661,2385.440095
A115180,큐리언트,29813589,5389,29808200,41674618,8994602,-19837999,41567350,11206227,-18528561,-621.5927496,1394.493797,375.9444381
A007110,일신석재,77456610,27600,77429010,0,0,0,55443886,75034907,-658014,-8.498287657,716.0608924,969.0800257
A005990,매일홀딩스,13718304,1175150,12543154,389579567,2149771439,51310941,366506513,17850475,27562583,2197.420441,29219.64547,1423.124917
A267290,경동도시가스,5895406,4979,5890427,431050274,1742186122,30965230,428416656,1741474311,30588792,5192.966826,72731.00167,295644.8337
A036010,아비코전자,13292934,0,13292934,112573124,120315050,-2906188,112415567,47964524,3057727,230.0264938,8456.791179,3608.272184
A058630,엠게임,19543877,430748,19113129,114522664,80469900,18906168,114802740,75628177,19130145,1000.890278,6006.485908,3956.870536
A142210,유니트론텍,19246092,317135,18928957,111415805,647789385,19902532,111131564,557976333,18474969,976.0162168,5870.981904,29477.3945
A086670,비엠티,9125174,0,9125174,121487918,142413147,13878132,121543751,141683406,13827289,1515.290448,13319.60914,15526.65253
A004310,현대약품,32000000,5864302,26135698,0,0,0,83920260,184640481,4759203,182.0958828,3210.943897,7064.685282
A005960,동부건설,22946345,4291,22942054,552297586,1916468568,-26458103,566261669,1800687356,9642802,420.3111892,24682.25683,78488.49785
A226330,신테카바이오,15258475,0,15258475,30755909,126442,-9416805,33094292,126442,-8307057,-544.4224931,2168.912162,8.286673472
A048910,대원미디어,12578946,494532,12084414,99497222,299851124,1106550,75814963,219032066,4738782,392.1399912,6273.780673,18125.17065
A232680,라온테크,12534234,337126,12197108,0,0,0,27794245,33768920,1900887,155.8473533,2278.756981,2768.600557
A059210,메타바이오메드,23862351,991243,22871108,75675134,84438346,12096742,76456317,78018080,11817267,516.6897467,3342.921427,3411.206838
A069540,빛과전자,28626414,0,28626414,46472426,19502381,-18142219,46641159,16895567,-18156025,-634.2402859,1629.304984,590.2089937
A120240,대정화금,7190391,17200,7173191,0,0,0,166426703,92554383,10583609,1475.439452,23201.20892,12902.8187
A053580,웹케시,13636248,849091,12787157,0,0,0,97321655,71666343,3824099,299.0577968,7610.890755,5604.556431
A004150,한솔홀딩스,42008577,981958,41026619,566185200,439612509,13128327,442822453,32076879,7247928,176.6640337,10793.53999,781.8552877
A052330,코텍,15574552,2494533,13080019,321832098,313360057,9542149,285816385,313359127,7452788,569.7841876,21851.37384,23957.085
A173130,오파스넷,13046473,0,13046473,44945650,218652662,8964031,44883647,217908113,8814589,675.6300343,3440.289724,16702.45384
A226400,오스테오닉,20661601,859682,19801919,52025358,29247184,4549951,52055415,28532430,4618858,233.2530499,2628.806582,1440.892168
A187870,디바이스이엔지,7036609,253461,6783148,138864602,53812085,7776187,138981785,53812085,8222738,1212.230369,20489.27504,7933.202254
A034590,인천도시가스,4374754,252755,4121999,0,0,0,214725518,821817823,20051777,4864.575901,52092.56916,199373.6105
A003100,선광,6600000,825910,5774090,365566078,185083253,30557238,359551800,94473526,17734455,3071.385275,62269.86417,16361.63032
A023450,동남합성,3500000,34100,3465900,0,0,0,52131752,171557637,6593749,1902.463718,15041.33183,49498.72674
A388790,라이콤,29913930,98907,29815023,0,0,0,23775145,16375294,-1635029,-54.83909907,797.4216555,549.2296283
A099750,이지케어텍,6834776,113862,6720914,0,0,0,0,0,0,0,0,0
A043650,국순당,17858304,2117838,15740466,231259676,70387665,1841543,220674966,68056168,2315511,147.1056194,14019.59548,4323.643785
A027050,코리아나,40000000,9400000,30600000,86821289,86793191,1464910,86595039,69790678,1428707,46.68977124,2829.903235,2280.741111
A263600,덕우전자,15930310,0,15930310,97412876,156116174,-10131691,95027130,127283202,-2984019,-187.3170704,5965.177702,7990.001576
