symbol,company,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni
A016880,웅진,62284849 ,1007725523 ,-11149093 ,296026967 ,161213717 ,10047021 
A396300,세아메카닉스,0 ,0 ,0 ,70923149 ,92742579 ,6926759 
A005870,휴니드,0 ,0 ,0 ,161420019 ,238535629 ,20155586 
A208140,정다운,115300793 ,188932604 ,31787270 ,115158088 ,188756276 ,32181333 
A036640,HRS,115226716 ,79586486 ,13535044 ,114185688 ,77890080 ,12199477 
A128660,피제이메탈,66338773 ,222431982 ,13002728 ,67305420 ,222431982 ,13916076 
A006880,신송홀딩스,102017656 ,201699257 ,11213289 ,131359101 ,23085962 ,22647030 
A049430,코메론,211386181 ,72383540 ,15899481 ,211198452 ,62842624 ,24053220 
A307930,컴퍼니케이,0 ,0 ,0 ,73474465 ,15249759 ,-5765143 
A369370,블리츠웨이스튜디오,36483074 ,12270184 ,-8695406 ,36545592 ,12193324 ,-8632888 
A302550,리메드,30627891 ,18720196 ,440707 ,34350497 ,17806733 ,2251167 
A094970,제이엠티,124728355 ,140556376 ,20377444 ,55572826 ,16647144 ,8924839 
A038680,에스넷,92748629 ,495012886 ,19343422 ,80008057 ,322512846 ,15076274 
A009200,무림페이퍼,421699340 ,1307897793 ,10513714 ,302813831 ,518898050 ,20817589 
A010960,삼호개발,228908965 ,380792759 ,20830030 ,215601559 ,368848114 ,8393362 
A223250,드림씨아이에스,55439897 ,49771321 ,3719617 ,54037539 ,36538145 ,3558811 
A389140,포바이포,36251648 ,38142246 ,-21818194 ,44056845 ,19572557 ,-14352709 
A082210,옵트론텍,43865155 ,261862947 ,8941170 ,43145168 ,92032889 ,8596160 
A225190,LK삼양,30297964 ,42007724 ,2467662 ,30989216 ,42007724 ,2613073 
A078890,가온그룹,168367866 ,554910965 ,-13268820 ,155704202 ,347689486 ,6158623 
A348350,위드텍,117635807 ,47418159 ,6155792 ,116273816 ,46255019 ,5842824 
A126880,제이엔케이글로벌,0 ,0 ,0 ,114114081 ,141595122 ,501578 
A109960,AP헬스케어,334660777 ,15431460 ,33078198 ,332497582 ,9047743 ,31564975 
A115160,휴맥스,205861270 ,690912051 ,-58517333 ,296546736 ,389603041 ,-50889114 
A352910,오비고,36758746 ,15172163 ,81830 ,36753031 ,15172163 ,79399 
A265560,영화테크,65049193 ,67893228 ,8024711 ,67816013 ,66707982 ,8228285 
A087260,모바일어플라이언스,46556976 ,43723985 ,889074 ,48156194 ,40841183 ,1612945 
A010170,대한광통신,65661198 ,148522256 ,-43554022 ,61615220 ,95208757 ,-44718831 
A094850,참좋은여행,85520304 ,77104074 ,7216517 ,85548961 ,77104074 ,7235950 
A123840,뉴온,108040980 ,7299190 ,-37513890 ,110081325 ,6675535 ,-16460449 
A020710,시공테크,127304018 ,137229588 ,8149780 ,94432538 ,123081466 ,5685568 
A065130,탑엔지니어링,191433688 ,902601917 ,3130236 ,197857868 ,144264384 ,-694395 
A011370,서한,401695643 ,684745256 ,11273934 ,402295026 ,687356135 ,11615888 
A347740,피엔케이피부임상연구센타,73061134 ,15500057 ,4696836 ,73904525 ,15482687 ,5386157 
A099220,SDN,90053361 ,77985621 ,-11126391 ,80936786 ,77499102 ,-13633792 
A054930,유신,0 ,0 ,0 ,126406266 ,332837780 ,16089228 
A054040,한국컴퓨터,139816191 ,373871844 ,19932356 ,99901469 ,203932453 ,2356617 
A217190,제너셈,43186069 ,60071160 ,4887743 ,42432371 ,58979389 ,3255031 
A004650,창해에탄올,122792326 ,117037446 ,-1842415 ,124636532 ,103131847 ,10176969 
A016090,대현,0 ,0 ,0 ,260692265 ,285865608 ,21826688 
A064850,에프앤가이드,57979637 ,30450579 ,7455675 ,57979637 ,28796125 ,7455675 
A365270,큐라클,0 ,0 ,0 ,39367016 ,5799057 ,-14418425 
A007590,동방아그로,170938507 ,164363033 ,11092667 ,170447944 ,163796236 ,11063343 
A001560,제일연마,95551752 ,85835396 ,11084332 ,76352662 ,75433630 ,9016916 
A101330,모베이스,337744162 ,1274395102 ,24491250 ,203726857 ,14893455 ,22380204 
A263540,어스앤에어로스페이스,0 ,0 ,0 ,0 ,0 ,0 
A241770,메카로,185327015 ,42845240 ,-3105282 ,185327015 ,42507084 ,-3125037 
A142280,녹십자엠에스,35893021 ,94307376 ,1093111 ,34273113 ,94362416 ,972463 
A003780,진양산업,56192336 ,86810037 ,9248273 ,45792016 ,63486653 ,6814730 
A101000,KS인더스트리,21563250 ,80192522 ,2684617 ,21564259 ,80192522 ,2684964 
A189980,흥국에프엔비,93908390 ,97768859 ,7242492 ,89841491 ,67972710 ,5406022 
A200230,텔콘RF제약,97249902 ,37185065 ,-40738407 ,98304646 ,35704884 ,-41258594 
A037440,희림,71134511 ,233701164 ,7096963 ,69865610 ,232672095 ,5380512 
A023440,제이스코홀딩스,62080548 ,48444609 ,-25298262 ,62503539 ,48444609 ,-25106192 
A036090,위지트,122605798 ,90499572 ,-17746140 ,105552151 ,36600360 ,-5391674 
A088130,동아엘텍,147152467 ,153258110 ,-3922984 ,119048164 ,85543037 ,2245480 
A000220,유유제약,117342492 ,136320343 ,-2100544 ,107750141 ,100211353 ,-2067790 
A048430,유라테크,135350481 ,209576181 ,18458776 ,128032797 ,199812304 ,14711787 
A187420,제노포커스,20909031 ,28047560 ,-1443959 ,22314478 ,13918463 ,-10011340 
A021820,세원정공,522828974 ,158713605 ,-3653973 ,343083603 ,64866224 ,19118056 
A007980,TP,211711150 ,933670088 ,8771677 ,252676767 ,637757617 ,14109067 
A223310,딥마인드,0 ,0 ,0 ,21684382 ,26237985 ,-2462702 
A009730,이렘,0 ,0 ,0 ,39169842 ,85504788 ,-1026181 
A109860,동일금속,149142128 ,106983617 ,-4365188 ,146828982 ,101439947 ,-3702788 
A064480,브리지텍,0 ,0 ,0 ,49034493 ,56133023 ,3270385 
A092440,기신정기,0 ,0 ,0 ,0 ,0 ,0 
A069460,대호에이엘,0 ,0 ,0 ,94616743 ,175869548 ,5373319 
A331380,포커스에이치엔에스,0 ,0 ,0 ,19994985 ,54276581 ,354516 
A339950,아이비김영,43133938 ,97040300 ,8976385 ,61565159 ,75578852 ,11244539 
A263800,데이타솔루션,0 ,0 ,0 ,32621611 ,97701068 ,1101754 
A950200,소마젠,31889603 ,0 ,0 ,30934176 ,33099044 ,-5360075 
A049180,셀루메드,30828120 ,102157289 ,-33365006 ,35484010 ,14613830 ,-29921582 
A039240,경남스틸,0 ,0 ,0 ,106064979 ,383347348 ,6820234 
A155650,와이엠씨,111390305 ,187920286 ,10756382 ,111741253 ,176199495 ,11131960 
A222810,세토피아,30116273 ,107162480 ,-30119214 ,30144147 ,106307850 ,-30092236 
A307180,아이엘사이언스,10314958 ,50117989 ,-16570961 ,6481458 ,20858180 ,-18159571 
A378850,화승알앤에이,120225486 ,676036772 ,26372399 ,120225486 ,672190148 ,26372399 
A000910,유니온,120186140 ,226646535 ,-10235833 ,123756040 ,109257088 ,5072303 
A071670,에이테크솔루션,85762577 ,281356280 ,1396306 ,82311381 ,223419346 ,1557381 
A241840,에이스토리,63679530 ,57743438 ,4410137 ,62005119 ,54007341 ,4049046 
A033830,티비씨,125180750 ,45321080 ,5898857 ,125145570 ,45321080 ,5871213 
A036670,KCI,0 ,0 ,0 ,106893420 ,107386179 ,11841048 
A246720,아스타,0 ,0 ,0 ,4816889 ,2131758 ,-3534545 
A005800,신영와코루,366717792 ,204451660 ,4904246 ,333714946 ,204451660 ,6450712 
A263860,지니언스,49320946 ,40813875 ,5340578 ,49182167 ,40013656 ,5340576 
A011320,유니크,118636250 ,336778520 ,5308986 ,117787229 ,333528571 ,4744633 
A271830,팸텍,66156681 ,98920411 ,7989043 ,66520196 ,98636944 ,8185435 
A013870,지엠비코리아,263187641 ,704847773 ,13000176 ,241545603 ,636130546 ,14788677 
A053980,오상자이엘,95040973 ,106170770 ,7235781 ,54771441 ,99938965 ,9793088 
A368600,아이씨에이치,55264154 ,54941565 ,-6485886 ,41515885 ,47106593 ,-10236445 
A000590,CS홀딩스,289486235 ,169129863 ,17856927 ,168808549 ,2993924 ,2438119 
A023810,인팩,122527959 ,542574232 ,9359333 ,110619383 ,218031374 ,11193103 
A204840,지엘팜텍,20329820 ,26760674 ,-4782930 ,22699979 ,17536461 ,-4412954 
A032540,TJ미디어,82448894 ,95097630 ,4066496 ,78281921 ,86883574 ,4573443 
A049550,잉크테크,74683792 ,65965013 ,4343375 ,75262779 ,61999295 ,4620414 
A222160,NPX,0 ,0 ,0 ,0 ,0 ,0 
A352700,씨앤투스,164505479 ,74352539 ,2048737 ,154330160 ,61697682 ,2924660 
A317830,에스피시스템스,56073427 ,66027473 ,-1294274 ,48213419 ,40705710 ,-1751496 
A041520,이엘씨,180232374 ,90164331 ,-4680999 ,160051916 ,73071146 ,-7664197 
A336060,웨이버스,34768483 ,49159487 ,5939316 ,31189749 ,44111605 ,4613473 
A004960,한신공영,769033296 ,1284372689 ,32687463 ,766111140 ,1303629950 ,29610244 
A253840,수젠텍,108591572 ,7554964 ,-16445808 ,109368055 ,7554964 ,-15728304 
A025550,한국선재,121035371 ,239764775 ,-3687609 ,120929991 ,171793147 ,8595693 
A377030,맥스트,19546491 ,12529095 ,-15522413 ,20086488 ,1649501 ,-16330904 
A160550,NEW,107500924 ,117083762 ,-12437463 ,93738796 ,40306666 ,-6955981 
A004060,SG세계물산,245193777 ,141707331 ,-1625108 ,252233049 ,123696194 ,1134825 
A222040,코스맥스엔비티,31602192 ,324252610 ,-10119072 ,90715790 ,216719163 ,-11656505 
A203690,스피어파워,29838526 ,35178990 ,-24447399 ,29835734 ,35111250 ,-24653758 
A236810,엔비티,30712362 ,105830267 ,-3570649 ,31056252 ,101706608 ,-3496259 
A080530,코디,37183696 ,79219477 ,-5692832 ,37996002 ,60520009 ,-5319249 
A130580,나이스디앤비,89329083 ,86112871 ,10099936 ,72071197 ,56724904 ,7283303 
A145210,다이나믹디자인,53329754 ,66488373 ,-24598669 ,49111771 ,39252265 ,-30276867 
A066310,큐에스아이,83216456 ,18688654 ,264566 ,84539952 ,18678537 ,-4586 
A009810,플레이그램,52482470 ,223593056 ,-34018064 ,45082426 ,55976536 ,-27856867 
A052770,아이톡시,12263130 ,0 ,0 ,12336437 ,14036107 ,-7919121 
A196300,애니젠,0 ,0 ,0 ,9309680 ,6422858 ,-9209396 
A002230,피에스텍,127707861 ,70064578 ,2524219 ,127323884 ,69446923 ,1918642 
A011300,성안머티리얼스,29778578 ,24366238 ,-42553185 ,30150273 ,29887081 ,-33517258 
A017480,삼현철강,0 ,0 ,0 ,190964764 ,249676245 ,5049640 
A277070,린드먼아시아,56153909 ,9274542 ,3338870 ,56153909 ,6872952 ,3338870 
A041650,상신브레이크,209700131 ,585390631 ,17524474 ,230284901 ,399467127 ,15518389 
A032940,원익,243162155 ,132341157 ,-9336976 ,124218866 ,57214313 ,2794173 
A115500,케이씨에스,0 ,0 ,0 ,17416438 ,42574559 ,2482987 
A201490,미투온,138327233 ,108180663 ,7371986 ,68878423 ,9503651 ,1847726 
A024800,유성티엔에스,448892955 ,233884296 ,66359130 ,186503011 ,179890902 ,-9096885 
A031820,콤텍시스템,159547078 ,867542709 ,9588751 ,161294653 ,318402707 ,10070839 
A417970,모델솔루션,61899881 ,65179707 ,702842 ,62694836 ,64510633 ,851351 
A054920,한컴위드,142884214 ,417642053 ,-6016563 ,143356856 ,16600851 ,-6147314 
A013360,일성건설,125499275 ,622063862 ,4277403 ,123282604 ,612881754 ,2908072 
A317850,대모,46159175 ,42237214 ,-1055300 ,46695350 ,41639000 ,-80220 
A037330,인지디스플레,202128005 ,695693112 ,19049584 ,141707762 ,290556411 ,5300358 
A204610,티쓰리,92327664 ,49223142 ,5104817 ,99610059 ,24398847 ,8235051 
A205500,액션스퀘어,28099462 ,5275766 ,-11723769 ,28081420 ,5275766 ,-12880359 
A321260,프로이천,38030101 ,32486322 ,3690041 ,35988025 ,32063949 ,3945344 
A008830,대동기어,0 ,0 ,0 ,86059407 ,275103823 ,2944027 
A057680,티사이언티픽,147193391 ,31549906 ,-30483586 ,152346674 ,31666252 ,-23867129 
A046390,삼화네트웍스,59346659 ,70077454 ,2234023 ,59533146 ,69510294 ,3193774 
A041460,한국전자인증,52951038 ,37473026 ,2016853 ,53622440 ,34250061 ,2005930 
A224110,에이텍모빌리티,64291251 ,228731999 ,8504718 ,49818296 ,47660099 ,10088184 
A092780,동양피스톤,125456599 ,429240355 ,8649121 ,100689625 ,354221689 ,-2852 
A185490,아이진,58501563 ,2870706 ,-16607533 ,57521930 ,2889021 ,-17174635 
A052220,iMBC,58906678 ,46526033 ,1267591 ,58590955 ,32852049 ,1267579 
A217500,러셀,54579947 ,35779711 ,1682165 ,53989105 ,30043297 ,2513379 
A090410,덕신이피씨,116796349 ,204481402 ,21187332 ,110900310 ,200023918 ,23208615 
A187660,에이디엠코리아,25755110 ,13115646 ,-3800991 ,27691218 ,12840281 ,-4739436 
A239610,에이치엘사이언스,100783533 ,23836649 ,-2238961 ,101235470 ,23808101 ,-2031282 
A192250,케이사인,85735333 ,46854939 ,2775344 ,68937037 ,34954487 ,2748759 
A442900,미래에셋드림스팩1호,0 ,0 ,0 ,76344815 ,0 ,1629648 
A136410,아셈스,60371175 ,48583728 ,2828518 ,50936816 ,37874988 ,1705912 
A086040,바이오톡스텍,50450751 ,33603773 ,-5418960 ,53996590 ,30080322 ,-2464172 
A250000,보라티알,84693386 ,78706832 ,9580641 ,78245196 ,67957288 ,8140664 
A046120,오르비텍,52448939 ,66263457 ,724301 ,52144554 ,63674333 ,683709 
A088800,에이스테크,19749066 ,126082362 ,-75329302 ,2900236 ,99057610 ,-96683126 
A066670,디티씨,161316059 ,24383439 ,2721656 ,162231705 ,23954742 ,3275326 
A011390,부산산업,129960530 ,129030685 ,2415331 ,73543816 ,27129053 ,758810 
A038070,서린바이오,82791962 ,85820816 ,-1357498 ,84139170 ,82735389 ,1318991 
A237820,플레이디,0 ,0 ,0 ,82068025 ,37607880 ,3439911 
A053350,이니텍,0 ,0 ,0 ,111929429 ,41706987 ,-301521 
A036120,SCI평가정보,26229959 ,35677751 ,1249575 ,29153633 ,34054549 ,1724824 
A265740,엔에프씨,0 ,0 ,0 ,59221370 ,44253590 ,1228532 
A317690,퀀타매트릭스,13856879 ,3483496 ,-20220976 ,26737080 ,3811274 ,-16894883 
A009180,한솔로지스틱스,122401711 ,707489167 ,18967946 ,71200817 ,380483848 ,7519718 
A950110,SBI핀테크솔루션즈,0 ,0 ,0 ,0 ,0 ,0 
A018500,동원금속,0 ,0 ,0 ,0 ,0 ,0 
A417840,저스템,45518896 ,31902236 ,-7435679 ,45719684 ,30480640 ,-7265226 
A075180,새론오토모티브,233643076 ,144494221 ,4927022 ,205895770 ,109300751 ,11677597 
A043220,티에스넥스젠,52682920 ,21188879 ,91505 ,52676849 ,21188879 ,130391 
A087600,픽셀플러스,0 ,0 ,0 ,84949750 ,52384861 ,1664259 
A071090,하이스틸,149410150 ,271550660 ,1287918 ,149491882 ,266339389 ,-240051 
A308080,바이젠셀,67432832 ,0 ,-17267165 ,67432924 ,0 ,-17282070 
A038880,아이에이,81736380 ,57791152 ,-18826341 ,98227276 ,31807437 ,-26400197 
A361570,알비더블유,70101069 ,83867085 ,-7952519 ,76736467 ,33933103 ,-3748325 
A064520,테크엘,0 ,0 ,0 ,97800386 ,25068227 ,5327991 
A263700,케어랩스,70969754 ,81180629 ,-20667323 ,81534466 ,37643470 ,-26117938 
A033320,제이씨현시스템,107212606 ,229275896 ,940648 ,85101118 ,181096477 ,-374589 
A089790,제이티,60049265 ,44809768 ,4127758 ,59671238 ,44871524 ,4040407 
A003010,혜인,0 ,0 ,0 ,116514411 ,268951818 ,10396319 
A900100,애머릿지,43887149 ,35470650 ,-34438425 ,34876625 ,31911675 ,-35739702 
A260660,알리코제약,0 ,0 ,0 ,85296478 ,183958110 ,-1369359 
A376180,피코그램,0 ,0 ,0 ,36843282 ,28573672 ,4606112 
A220180,핸디소프트,66620867 ,26152640 ,1258966 ,69116648 ,22196405 ,4595259 
A039290,인포뱅크,74681311 ,137362676 ,-1754598 ,72039929 ,107394246 ,-361768 
A006370,대구백화점,192234789 ,65814595 ,-30140182 ,237250812 ,59974701 ,-22908562 
A014990,인디에프,36269881 ,123726005 ,-329152 ,36092790 ,123400241 ,-303550 
A171010,램테크놀러지,48209380 ,42555473 ,-3117541 ,45757355 ,38201749 ,-3382623 
A002760,보락,0 ,0 ,0 ,48676831 ,45893645 ,1035826 
A330730,스톤브릿지벤처스,0 ,0 ,0 ,84416909 ,17438135 ,4186568 
A085310,엔케이,175765512 ,90759214 ,59758893 ,173507270 ,61866871 ,69583259 
A094840,슈프리마에이치큐,210026506 ,20256960 ,35439741 ,180278011 ,20385130 ,47718175 
A014440,영보화학,167115179 ,96474711 ,11447144 ,167293700 ,77743528 ,10069131 
A042110,에스씨디,123581929 ,198330339 ,6414090 ,109743434 ,185874963 ,3914332 
A002140,고려산업,106880792 ,322622731 ,2930889 ,97586474 ,309531714 ,2555843 
A412350,레이저쎌,35550428 ,6099329 ,-297799 ,35673773 ,5995844 ,-196931 
A081150,티플랙스,0 ,0 ,0 ,156939503 ,237273110 ,-2337897 
A049480,오픈베이스,80191484 ,207465376 ,5385434 ,68344729 ,108098602 ,4510644 
A033540,파라텍,99935475 ,233703733 ,-12730826 ,99873253 ,184042235 ,-15289079 
A290740,액트로,70162610 ,181713948 ,7624986 ,62499580 ,34492943 ,367282 
A359090,씨엔알리서치,42095299 ,56852987 ,4826021 ,43884517 ,56415164 ,5400979 
A000650,천일고속,0 ,0 ,0 ,17042443 ,44341376 ,-5249569 
A063440,SM Life Design,58099818 ,51092144 ,5388753 ,56759065 ,50590125 ,4162399 
A017650,대림제지,267283220 ,163972617 ,18455350 ,267231454 ,163972617 ,18419746 
A070300,엑스큐어,21752701 ,47500235 ,-2136407 ,21999260 ,14388069 ,-2091889 
A102280,쌍방울,102134303 ,88548324 ,-32880881 ,83291407 ,83395135 ,-29393288 
A256630,포인트엔지니어링,70394293 ,24865869 ,-6296003 ,68758155 ,23040614 ,-6482290 
A080000,에스엔유,147189069 ,118771478 ,6354898 ,147240575 ,118304449 ,6635950 
A050960,수산아이앤티,0 ,0 ,0 ,84455424 ,25215202 ,3785358 
A155660,DSR,219670915 ,287822180 ,17419420 ,201305351 ,189427241 ,13078043 
A111110,호전실업,149859653 ,436629994 ,12306576 ,148856186 ,408359069 ,26565279 
A142760,모아라이프플러스,30716449 ,-2939294 ,5416629 ,30478386 ,18548472 ,-11190736 
A060850,영림원소프트랩,42519393 ,55069937 ,2820446 ,41069135 ,54709673 ,2948611 
A044060,조광ILI,0 ,0 ,0 ,58701907 ,32699298 ,-34013403 
A015710,코콤,0 ,0 ,0 ,122055203 ,101327716 ,2812918 
A027740,마니커,44119776 ,344733400 ,2553262 ,44299030 ,344734849 ,2203553 
A225220,제놀루션,87690169 ,0 ,0 ,87592340 ,7882554 ,-5976861 
A038010,제일테크노스,117841356 ,261703966 ,26926045 ,113554546 ,252414055 ,25723627 
A189690,포시에스,70770638 ,32724632 ,6257204 ,70575694 ,31706844 ,6279261 
A214270,FSN,74042185 ,176328135 ,-20365565 ,156085952 ,29067554 ,-14550729 
A196450,코아시아씨엠,68363678 ,289830290 ,-22403707 ,88380422 ,37100534 ,-11599922 
A019990,에너토크,39576484 ,25994480 ,-827604 ,40018678 ,25967366 ,-440960 
A072470,우리산업홀딩스,133218843 ,590808364 ,8210061 ,98939584 ,4770393 ,1125760 
A039830,오로라,141096284 ,239526341 ,6627074 ,107525282 ,151392399 ,3512222 
A163730,핑거,48001896 ,77265624 ,3538588 ,50081129 ,73019357 ,3692463 
A014190,원익큐브,105297394 ,250908403 ,4491711 ,104823389 ,247338215 ,4443105 
A001290,상상인증권,234512489 ,53833158 ,-4123964 ,234834291 ,53821975 ,-3878270 
A115440,우리넷,86110011 ,149040832 ,17860724 ,93030398 ,147203922 ,22092596 
A053270,구영테크,112511395 ,363149537 ,19039924 ,77800118 ,152783053 ,7666442 
A004450,삼화왕관,106137822 ,156837906 ,-6049955 ,106437474 ,129465741 ,-8090932 
A097780,에코볼트,254536638 ,186889148 ,16261382 ,233301814 ,52487619 ,7469202 
A017180,명문제약,82224798 ,173795737 ,-6321509 ,82241588 ,147346787 ,-6313810 
A001620,케이비아이동국실업,197387403 ,649110793 ,13578889 ,198572700 ,442558389 ,10127790 
A347860,알체라,5452922 ,11861628 ,-21322444 ,4375093 ,10546737 ,-25436044 
A122350,삼기,114839574 ,540305480 ,8303453 ,119865105 ,486384290 ,5909093 
A044960,이글벳,0 ,0 ,0 ,46302647 ,42192240 ,2896223 
A290090,트윔,65988646 ,32869875 ,2321586 ,65920974 ,32678212 ,2321574 
A168330,내츄럴엔도텍,29925659 ,20319061 ,-4256894 ,29082079 ,17153318 ,-5068807 
A024740,한일단조,120745130 ,172852707 ,5275517 ,109365900 ,156999068 ,4992975 
A150900,파수,32289655 ,43378616 ,4929921 ,32014131 ,33756609 ,4450489 
A049080,기가레인,53561624 ,42188501 ,-12486807 ,52928038 ,37411988 ,-14366434 
A084180,수성웹툰,73921504 ,48239027 ,-7664291 ,71398630 ,33543791 ,-10763540 
A254120,자비스,27834887 ,37086496 ,-3372241 ,27969552 ,37085215 ,-3149144 
A347770,핌스,59384403 ,76192129 ,964803 ,60044351 ,74768615 ,-1941351 
A010660,화천기계,0 ,0 ,0 ,138039800 ,169590871 ,2244454 
A011420,갤럭시아에스엠,0 ,0 ,0 ,61494351 ,33663146 ,4070339 
A010640,진양폴리,31273416 ,54823238 ,3923789 ,30976321 ,51696317 ,3816825 
A314140,알피바이오,0 ,0 ,0 ,101696697 ,148030363 ,4369036 
A001550,조비,0 ,0 ,0 ,53183473 ,102186987 ,-6204997 
A092300,현우산업,102204314 ,239077890 ,12278042 ,103889731 ,230612065 ,7234761 
A019540,일지테크,131030492 ,735878133 ,32976271 ,152269213 ,374177611 ,23610525 
A212560,네오오토,0 ,0 ,0 ,111392929 ,205338745 ,12544218 
A129260,인터지스,259372162 ,615109304 ,8587960 ,242411838 ,569202809 ,11953567 
A170790,파이오링크,0 ,0 ,0 ,76984281 ,55333656 ,7206522 
A122690,서진오토모티브,94941551 ,2528418912 ,8414586 ,60001390 ,174415031 ,-3081808 
A011230,삼화전자,21686264 ,40371501 ,-7218848 ,23739305 ,28776053 ,-9479614 
A192410,휴림네트웍스,42091636 ,17312284 ,-15211218 ,45665538 ,17099474 ,-10621743 
A123570,이엠넷,90230538 ,35598703 ,4326785 ,82253789 ,28864860 ,5772185 
A098120,마이크로컨텍솔,56582491 ,64825563 ,7619524 ,56582491 ,63627095 ,7619524 
A065950,웰크론,70050303 ,412021075 ,-4218269 ,81790768 ,88404065 ,-1243532 
A308170,씨티알모빌리티,83204033 ,447512334 ,-16250660 ,79541672 ,345345491 ,-15664732 
A010240,흥국,100555612 ,145380771 ,12405865 ,88253630 ,113759758 ,12237163 
A000890,보해양조,81132457 ,93189522 ,-2510321 ,81132457 ,93189522 ,-2750494 
A068050,팬엔터테인먼트,81263445 ,0 ,0 ,81345557 ,112738737 ,7500645 
A009770,삼정펄프,0 ,0 ,0 ,239265488 ,171342866 ,26613355 
A303530,이노뎁,33203042 ,0 ,0 ,34419886 ,81856744 ,-305463 
